Employee id,Age,Gender,Education Level,Job Title,Years of Experience,Salary
2328284,43,Female,Master's Degree,Senior Product Marketing Manager,14,120000
2328286,41,Female,Master's Degree,Senior Marketing Manager,13,110000
2328289,25,Female,Master's Degree,Junior Marketing Specialist,1.5,40000
2328294,45,Male,Master's Degree,Director of Sales,19,175000
2328296,36,Male,Master's Degree,Senior Business Development Manager,11,120000
2328299,37,Female,Master's Degree,Senior Marketing Analyst,9,95000
2328302,33,Male,Master's Degree,Senior Operations Manager,7,115000
2328306,48,Male,Master's Degree,Director of Product Management,21,175000
2328309,41,Female,Master's Degree,Senior Human Resources Manager,13,120000
2328314,34,Male,Master's Degree,Senior Software Engineer,9,105000
2328315,50,Female,Master's Degree,Director of Finance,20,180000
2328319,26,Female,Master's Degree,Junior Data Scientist,1.5,45000
2328324,46,Male,Master's Degree,Director of Operations,20,170000
2328326,37,Male,Master's Degree,Senior Business Analyst,9,105000
2328331,33,Female,Master's Degree,Senior Financial Analyst,6,95000
2328336,47,Male,Master's Degree,Director of Business Development,19,170000
2328339,40,Female,Master's Degree,Senior Human Resources Specialist,13,120000
2328344,35,Male,Master's Degree,Senior Software Developer,9,110000
2328345,49,Female,Master's Degree,Director of Human Capital,21,180000
2328348,27,Female,Master's Degree,Junior UX Designer,1.5,45000
2328353,47,Male,Master's Degree,Director of Finance,20,170000
2328355,38,Male,Master's Degree,Senior IT Consultant,9,110000
2328360,34,Female,Master's Degree,Senior Financial Advisor,6,100000
2328365,48,Male,Master's Degree,Director of Marketing,19,170000
2328368,42,Female,Master's Degree,Senior Human Resources Manager,13,140000
2328373,37,Male,Master's Degree,Senior Software Architect,9,120000
2328374,51,Female,Master's Degree,Director of Human Resources,21,190000
2328377,27,Female,Master's Degree,Junior Research Scientist,1.5,50000
2328382,45,Male,Master's Degree,Senior Software Developer,16,140000
2328391,49,Female,Master's Degree,Director of Marketing,21,180000
2328394,47,Male,Master's Degree,Director of Operations,20,170000
2328396,38,Male,Master's Degree,Senior IT Consultant,9,110000
2328401,34,Female,Master's Degree,Senior Financial Advisor,6,100000
2328412,44,Female,Master's Degree,Senior HR Specialist,15,140000
2328418,47,Female,Master's Degree,Director of Marketing,20,180000
2328424,49,Female,Master's Degree,Director of Operations,21,180000
2328427,47,Male,Master's Degree,Director of Marketing,19,170000
2328439,45,Female,Master's Degree,Senior HR Manager,14,140000
2328445,48,Female,Master's Degree,Director of HR,20,180000
2328451,49,Female,Master's Degree,Director of Marketing,21,180000
2328454,47,Male,Master's Degree,Director of Marketing,19,170000
2328461,34,Female,Master's Degree,Senior Financial Advisor,6,80000
2328465,45,Female,Master's Degree,Senior Marketing Manager,16,160000
2328474,48,Male,Master's Degree,Director of Marketing,21,180000
2328480,47,Male,Master's Degree,Director of Operations,19,170000
2328486,43,Male,Master's Degree,Director of Marketing,18,170000
2328492,45,Male,Master's Degree,Director of Engineering,19,180000
2328498,48,Male,Master's Degree,Director of Marketing,21,180000
2328504,47,Male,Master's Degree,Director of Operations,19,170000
2328510,43,Male,Master's Degree,Director of Marketing,18,170000
2328516,43,Male,Master's Degree,Director of Operations,19,170000
2328520,31,Male,Master's Degree,Data Scientist,6,160000
2328522,26,Male,Master's Degree,Product Manager,2,120000
2328527,25,Female,Master's Degree,Data Analyst,1,100000
2328530,28,Male,Master's Degree,Product Manager,3,130000
2328535,25,Female,Master's Degree,Data Analyst,1,100000
2328538,28,Male,Master's Degree,Product Manager,3,130000
2328541,26,Female,Master's Degree,Product Manager,2,120000
2328546,25,Female,Master's Degree,Data Analyst,1,100000
2328549,28,Male,Master's Degree,Product Manager,3,130000
2328554,25,Female,Master's Degree,Data Analyst,1,100000
2328557,28,Male,Master's Degree,Product Manager,3,130000
2328560,26,Female,Master's Degree,Product Manager,2,120000
2328565,25,Female,Master's Degree,Data Analyst,1,100000
2328568,28,Male,Master's Degree,Product Manager,3,130000
2328573,25,Female,Master's Degree,Data Analyst,1,100000
2328576,28,Male,Master's Degree,Product Manager,3,130000
2328579,26,Female,Master's Degree,Product Manager,2,120000
2328584,25,Female,Master's Degree,Data Analyst,1,100000
2328587,28,Male,Master's Degree,Product Manager,3,130000
2328592,25,Female,Master's Degree,Data Analyst,1,100000
2328595,28,Male,Master's Degree,Product Manager,3,130000
2328600,25,Female,Master's Degree,Data Analyst,1,100000
2328603,28,Male,Master's Degree,Product Manager,3,130000
2328606,26,Female,Master's Degree,Product Manager,2,120000
2328611,25,Female,Master's Degree,Data Analyst,1,100000
2328614,28,Male,Master's Degree,Product Manager,3,130000
2328619,25,Female,Master's Degree,Data Analyst,1,100000
2328622,28,Male,Master's Degree,Product Manager,3,130000
2328627,25,Female,Master's Degree,Data Analyst,1,100000
2328630,28,Male,Master's Degree,Product Manager,3,130000
2328635,25,Female,Master's Degree,Data Analyst,1,100000
2328638,28,Male,Master's Degree,Product Manager,3,130000
2328643,25,Female,Master's Degree,Data Analyst,1,100000
2328646,28,Male,Master's Degree,Product Manager,3,130000
2328652,29,Female,Master's Degree,Data Scientist,6,180000
2328656,31,Female,Master's Degree,Data Scientist,9,195000
2328658,33,Female,Master's Degree,Product Manager,11,198000
2328662,34,Female,Master's Degree,Product Manager,12,196000
2328668,31,Female,Master's Degree,Data Scientist,6,180000
2328670,33,Female,Master's Degree,Product Manager,11,198000
2328674,34,Female,Master's Degree,Product Manager,12,196000
2328676,29,Female,Master's Degree,Data Scientist,6,180000
2328681,33,Male,Master's Degree,Product Manager,11,198000
2328685,34,Male,Master's Degree,Product Manager,12,196000
2328688,29,Female,Master's Degree,Data Scientist,6,180000
2328690,33,Female,Master's Degree,Product Manager,11,198000
2328696,29,Female,Master's Degree,Data Scientist,6,180000
2328698,33,Female,Master's Degree,Product Manager,11,198000
2328702,34,Female,Master's Degree,Product Manager,12,196000
2328706,29,Female,Master's Degree,Data Scientist,6,180000
2328708,33,Female,Master's Degree,Product Manager,11,198000
2328716,29,Female,Master's Degree,Data Scientist,6,180000
2328718,33,Female,Master's Degree,Product Manager,11,198000
2328726,29,Female,Master's Degree,Data Scientist,6,180000
2328728,33,Female,Master's Degree,Product Manager,11,198000
2328736,29,Female,Master's Degree,Data Scientist,6,180000
2328738,33,Female,Master's Degree,Product Manager,11,198000
2328742,28,Female,Master's Degree,Data Scientist,6,175000
2328746,31,Male,Master's Degree,Data Scientist,9,195000
2328748,33,Female,Master's Degree,Product Manager,11,198000
2328752,34,Female,Master's Degree,Product Manager,12,196000
2328758,31,Female,Master's Degree,Data Scientist,6,180000
2328760,33,Female,Master's Degree,Product Manager,11,198000
2328764,34,Female,Master's Degree,Product Manager,12,196000
2328766,29,Female,Master's Degree,Data Scientist,6,180000
2328771,33,Male,Master's Degree,Product Manager,11,198000
2328775,34,Male,Master's Degree,Product Manager,12,196000
2328778,29,Female,Master's Degree,Data Scientist,6,180000
2328780,33,Female,Master's Degree,Product Manager,11,198000
2328786,29,Female,Master's Degree,Data Scientist,6,180000
2328788,33,Female,Master's Degree,Product Manager,11,198000
2328792,34,Female,Master's Degree,Product Manager,12,196000
2328796,29,Female,Master's Degree,Data Scientist,6,180000
2328798,33,Female,Master's Degree,Product Manager,11,198000
2328806,29,Female,Master's Degree,Data Scientist,6,180000
2328808,33,Female,Master's Degree,Product Manager,11,198000
2328816,29,Female,Master's Degree,Data Scientist,6,180000
2328818,33,Female,Master's Degree,Product Manager,11,198000
2328822,27,Female,Master's Degree,Data Scientist,4,150000
2328826,31,Male,Master's Degree,Data Scientist,7,180000
2328828,33,Female,Master's Degree,Product Manager,10,195000
2328832,34,Female,Master's Degree,Product Manager,11,196000
2328838,31,Female,Master's Degree,Data Scientist,6,180000
2328840,33,Female,Master's Degree,Product Manager,11,198000
2328844,34,Female,Master's Degree,Product Manager,12,196000
2328846,29,Female,Master's Degree,Data Scientist,6,180000
2328851,33,Male,Master's Degree,Product Manager,11,198000
2328855,34,Male,Master's Degree,Product Manager,12,196000
2328858,29,Female,Master's Degree,Data Scientist,6,180000
2328860,33,Female,Master's Degree,Product Manager,11,198000
2328866,29,Female,Master's Degree,Data Scientist,6,180000
2328868,33,Female,Master's Degree,Product Manager,11,198000
2328872,34,Female,Master's Degree,Product Manager,12,196000
2328876,29,Female,Master's Degree,Data Scientist,6,180000
2328878,33,Female,Master's Degree,Product Manager,11,198000
2328886,29,Female,Master's Degree,Data Scientist,6,180000
2328888,33,Female,Master's Degree,Product Manager,11,198000
2328896,29,Female,Master's Degree,Data Scientist,6,180000
2328898,33,Female,Master's Degree,Product Manager,11,198000
2328906,29,Female,Master's Degree,Data Scientist,6,180000
2328908,33,Female,Master's Degree,Product Manager,11,198000
2328916,29,Female,Master's Degree,Data Scientist,6,180000
2328918,33,Female,Master's Degree,Product Manager,11,198000
2328926,29,Female,Master's Degree,Data Scientist,6,180000
2328928,33,Female,Master's Degree,Product Manager,11,198000
2328936,29,Female,Master's Degree,Data Scientist,6,180000
2328938,33,Female,Master's Degree,Product Manager,11,198000
2328946,29,Female,Master's Degree,Data Scientist,6,180000
2328948,33,Female,Master's Degree,Product Manager,11,198000
2328957,29,Female,Master's Degree,Data Scientist,6,180000
2328960,33,Female,Master's Degree,Product Manager,11,196000
2328970,33,Male,Master's Degree,Product Manager,11,198000
2328974,29,Female,Master's Degree,Data Scientist,6,180000
2328976,33,Female,Master's Degree,Product Manager,11,198000
2328978,31,Female,Master's Degree,Data Scientist,6,180000
2328984,33,Female,Master's Degree,Product Manager,11,198000
2328988,34,Female,Master's Degree,Product Manager,12,196000
2328992,29,Female,Master's Degree,Data Scientist,6,180000
2328994,33,Female,Master's Degree,Product Manager,11,198000
2329002,29,Female,Master's Degree,Data Scientist,6,180000
2329004,33,Female,Master's Degree,Product Manager,11,198000
2329012,29,Female,Master's Degree,Data Scientist,6,180000
2329014,33,Female,Master's Degree,Product Manager,11,198000
2329022,29,Female,Master's Degree,Data Scientist,6,180000
2329024,33,Female,Master's Degree,Product Manager,11,198000
2329032,29,Female,Master's Degree,Data Scientist,6,180000
2329034,33,Female,Master's Degree,Product Manager,11,198000
2329042,29,Female,Master's Degree,Data Scientist,6,180000
2329044,33,Female,Master's Degree,Product Manager,11,198000
2329052,29,Female,Master's Degree,Data Scientist,6,180000
2329054,33,Female,Master's Degree,Product Manager,11,198000
2329062,29,Female,Master's Degree,Data Scientist,6,180000
2329064,33,Female,Master's Degree,Product Manager,11,198000
2329072,29,Female,Master's Degree,Data Scientist,6,180000
2329074,33,Female,Master's Degree,Product Manager,11,198000
2329082,29,Female,Master's Degree,Data Scientist,6,180000
2329084,33,Female,Master's Degree,Product Manager,11,198000
2329104,29,Female,Master's Degree,Data Analyst,6,150000
2329107,33,Female,Master's Degree,Product Manager,11,190000
2329117,33,Male,Master's Degree,Product Manager,11,195000
2329121,29,Female,Master's Degree,Data Scientist,6,150000
2329123,33,Female,Master's Degree,Product Manager,11,195000
2329125,31,Female,Master's Degree,Data Scientist,6,170000
2329131,33,Female,Master's Degree,Product Manager,11,195000
2329135,34,Female,Master's Degree,Product Manager,12,190000
2329139,29,Female,Master's Degree,Data Scientist,6,150000
2329141,33,Female,Master's Degree,Product Manager,11,195000
2329149,29,Female,Master's Degree,Data Scientist,6,150000
2329151,33,Female,Master's Degree,Product Manager,11,195000
2329159,29,Female,Master's Degree,Data Scientist,6,150000
2329161,33,Female,Master's Degree,Product Manager,11,195000
2329169,29,Female,Master's Degree,Data Scientist,6,150000
2329171,33,Female,Master's Degree,Product Manager,11,195000
2329179,29,Female,Master's Degree,Data Scientist,6,150000
2329181,33,Female,Master's Degree,Product Manager,11,195000
2329189,29,Female,Master's Degree,Data Scientist,6,150000
2329191,33,Female,Master's Degree,Product Manager,11,195000
2329199,29,Female,Master's Degree,Data Scientist,6,150000
2329201,33,Female,Master's Degree,Product Manager,11,195000
2329209,29,Female,Master's Degree,Data Scientist,6,150000
2329211,33,Female,Master's Degree,Product Manager,11,195000
2329219,29,Female,Master's Degree,Data Scientist,6,150000
2329221,33,Female,Master's Degree,Product Manager,11,195000
2329229,29,Female,Master's Degree,Data Scientist,6,150000
2329231,33,Female,Master's Degree,Product Manager,11,195000
2329238,33,Male,Master's Degree,Data Scientist,10,195000
2329242,30,Male,Master's Degree,Software Engineer,6,170000
2329247,28,Female,Master's Degree,Data Scientist,6,150000
2329251,31,Male,Master's Degree,Data Scientist,9,185000
2329254,28,Female,Master's Degree,Data Scientist,6,155000
2329261,33,Male,Master's Degree,Data Scientist,10,195000
2329264,30,Male,Master's Degree,Software Engineer,6,170000
2329269,28,Female,Master's Degree,Data Scientist,6,150000
2329273,31,Male,Master's Degree,Data Scientist,9,185000
2329276,28,Female,Master's Degree,Data Scientist,6,155000
2329283,33,Male,Master's Degree,Data Scientist,10,195000
2329286,30,Male,Master's Degree,Software Engineer,6,170000
2329291,28,Female,Master's Degree,Data Scientist,6,150000
2329295,31,Male,Master's Degree,Data Scientist,9,185000
2329298,28,Female,Master's Degree,Data Scientist,6,155000
2329305,33,Male,Master's Degree,Data Scientist,10,195000
2329308,30,Male,Master's Degree,Software Engineer,6,170000
2329313,28,Female,Master's Degree,Data Scientist,6,150000
2329317,31,Male,Master's Degree,Data Scientist,9,185000
2329320,28,Female,Master's Degree,Data Scientist,6,155000
2329327,33,Male,Master's Degree,Data Scientist,10,195000
2329330,30,Male,Master's Degree,Software Engineer,6,170000
2329335,28,Female,Master's Degree,Data Scientist,6,150000
2329339,31,Male,Master's Degree,Data Scientist,9,185000
2329342,28,Female,Master's Degree,Data Scientist,6,155000
2329090,27,Female,Master's Degree,Data Scientist,3,180000
2329093,43,Male,Master's Degree,Data Scientist,15,198000
2329096,31,Male,Master's Degree,Data Scientist,6,175000
2329099,29,Female,Master's Degree,Data Scientist,4,182000
2329348,33,Female,Master's Degree,Back end Developer,5,110000
2329350,27,Female,Master's Degree,Full Stack Engineer,3,100000
2329352,35,Male,Master's Degree,Senior Software Engineer,8,155000
2329354,46,Female,Master's Degree,Senior Project Engineer,13,180000
2329357,41,Male,Master's Degree,Senior Software Engineer,11,165000
2329358,37,Male,Master's Degree,Senior Project Engineer,9,145000
2329361,26,Female,Master's Degree,Back end Developer,3,90000
2329362,37,Female,Master's Degree,Senior Software Engineer,9,155000
2329364,44,Female,Master's Degree,Senior Software Engineer,12,170000
2329369,35,Male,Master's Degree,Senior Software Engineer,7,140000
2329371,26,Female,Master's Degree,Back end Developer,2,70000
2329372,42,Female,Master's Degree,Senior Project Engineer,11,170000
2329374,36,Female,Master's Degree,Full Stack Engineer,8,140000
2329383,41,Female,Master's Degree,Senior Project Engineer,11,165000
2329386,26,Female,Master's Degree,Back end Developer,3,90000
2329388,31,Male,Master's Degree,Full Stack Engineer,6,130000
2329390,24,Female,Master's Degree,Back end Developer,1,60000
2329393,37,Male,Master's Degree,Senior Software Engineer,8,150000
2329395,44,Female,Master's Degree,Senior Software Engineer,12,170000
2329396,34,Male,Master's Degree,Back end Developer,6,125000
2329402,43,Female,Master's Degree,Software Engineer Manager,11,160000
2329407,27,Female,Master's Degree,Full Stack Engineer,3,95000
2329410,32,Female,Master's Degree,Full Stack Engineer,5,120000
2329413,25,Female,Master's Degree,Back end Developer,2,75000
2329415,41,Female,Master's Degree,Senior Software Engineer,12,160000
2329428,33,Male,Master's Degree,Back end Developer,6,130000
2329432,37,Male,Master's Degree,Senior Software Engineer,9,145000
2329433,44,Female,Master's Degree,Senior Project Engineer,12,170000
2329435,38,Female,Master's Degree,Back end Developer,10,155000
2329436,34,Male,Master's Degree,Full Stack Engineer,6,125000
2329439,44,Female,Master's Degree,Senior Software Engineer,11,170000
2329440,27,Female,Master's Degree,Full Stack Engineer,3,100000
2329444,38,Male,Master's Degree,Senior Software Engineer,10,155000
2329445,31,Male,Master's Degree,Senior Project Engineer,6,125000
2329446,28,Female,Master's Degree,Full Stack Engineer,4,110000
2329447,30,Female,Master's Degree,Back end Developer,6,130000
2329451,37,Male,Master's Degree,Senior Software Engineer,9,150000
2329452,31,Male,Master's Degree,Senior Software Engineer,7,140000
2329457,32,Female,Master's Degree,Full Stack Engineer,5,120000
2329459,32,Female,Master's Degree,Full Stack Engineer,6,130000
2329461,32,Male,Master's Degree,Back end Developer,6,130000
2329462,34,Male,Master's Degree,Full Stack Engineer,7,140000
2329464,44,Male,Master's Degree,Senior Project Engineer,11,170000
2329468,27,Female,Master's Degree,Back end Developer,2,70000
2329471,36,Female,Master's Degree,Full Stack Engineer,8,140000
2329473,33,Male,Master's Degree,Back end Developer,6,130000
2329477,43,Male,Master's Degree,Senior Project Engineer,12,165000
2329479,36,Male,Master's Degree,Senior Software Engineer,7,140000
2329482,37,Male,Master's Degree,Senior Software Engineer,9,150000
2329485,28,Female,Master's Degree,Back end Developer,3,90000
2329489,27,Female,Master's Degree,Back end Developer,2,70000
2329492,27,Female,Master's Degree,Full Stack Engineer,3,100000
2329493,37,Male,Master's Degree,Senior Software Engineer,10,155000
2329494,44,Female,Master's Degree,Senior Project Engineer,12,170000
2329499,31,Male,Master's Degree,Full Stack Engineer,7,140000
2329503,33,Male,Master's Degree,Full Stack Engineer,6,130000
2329507,32,Male,Master's Degree,Back end Developer,6,130000
2329509,44,Female,Master's Degree,Senior Software Engineer,11,170000
2329510,36,Male,Master's Degree,Senior Software Engineer,7,140000
2329511,28,Female,Master's Degree,Full Stack Engineer,4,110000
2329513,37,Male,Master's Degree,Senior Software Engineer,9,145000
2329518,27,Female,Master's Degree,Full Stack Engineer,3,100000
2329521,38,Male,Master's Degree,Senior Software Engineer,10,155000
2329523,31,Male,Master's Degree,Senior Project Engineer,6,125000
2329525,31,Male,Master's Degree,Senior Software Engineer,7,140000
2329527,44,Male,Master's Degree,Senior Project Engineer,11,170000
2329528,37,Male,Master's Degree,Senior Software Engineer,9,150000
2329535,31,Male,Master's Degree,Full Stack Engineer,7,140000
2329537,27,Female,Master's Degree,Back end Developer,2,70000
2329540,30,Female,Master's Degree,Back end Developer,6,130000
2329541,28,Female,Master's Degree,Full Stack Engineer,4,110000
2329543,37,Male,Master's Degree,Senior Software Engineer,9,145000
2329546,31,Male,Master's Degree,Senior Software Engineer,7,140000
2329548,37,Male,Master's Degree,Senior Software Engineer,10,155000
2329551,33,Male,Master's Degree,Back end Developer,6,130000
2329554,36,Male,Master's Degree,Full Stack Engineer,8,140000
2329557,32,Male,Master's Degree,Full Stack Engineer,6,120000
2329559,28,Female,Master's Degree,Back end Developer,3,90000
2329563,28,Female,Master's Degree,Full Stack Engineer,4,110000
2329565,27,Female,Master's Degree,Back end Developer,2,65000
2329568,36,Male,Master's Degree,Full Stack Engineer,7,130000
2329570,33,Female,Master's Degree,Full Stack Engineer,5,120000
2329571,38,Female,Master's Degree,Back end Developer,10,155000
2329573,27,Female,Master's Degree,Full Stack Engineer,3,100000
2329574,37,Male,Master's Degree,Senior Software Engineer,9,150000
2329575,44,Female,Master's Degree,Senior Project Engineer,12,170000
2329577,38,Male,Master's Degree,Senior Software Engineer,10,155000
2329582,31,Male,Master's Degree,Full Stack Engineer,7,140000
2329586,33,Male,Master's Degree,Full Stack Engineer,6,130000
2329590,32,Male,Master's Degree,Back end Developer,6,130000
2329592,44,Female,Master's Degree,Senior Software Engineer,11,170000
2329593,36,Male,Master's Degree,Senior Software Engineer,7,140000
2329594,28,Female,Master's Degree,Full Stack Engineer,4,110000
2329596,37,Male,Master's Degree,Senior Software Engineer,9,145000
2329601,27,Female,Master's Degree,Full Stack Engineer,3,100000
2329604,38,Male,Master's Degree,Senior Software Engineer,10,155000
2329606,31,Male,Master's Degree,Senior Project Engineer,6,125000
2329608,31,Male,Master's Degree,Senior Software Engineer,7,140000
2329610,44,Male,Master's Degree,Senior Project Engineer,11,170000
2329611,37,Male,Master's Degree,Senior Software Engineer,9,150000
2329618,31,Male,Master's Degree,Full Stack Engineer,7,140000
2329620,27,Female,Master's Degree,Back end Developer,2,70000
2329623,31,Male,Master's Degree,Senior Project Engineer,6,125000
2329625,36,Male,Master's Degree,Senior Software Engineer,8,140000
2329629,44,Male,Master's Degree,Senior Project Engineer,11,170000
2329632,32,Male,Master's Degree,Back end Developer,6,130000
2329633,38,Male,Master's Degree,Senior Software Engineer,10,155000
2329637,31,Male,Master's Degree,Senior Project Engineer,7,135000
2329640,27,Female,Master's Degree,Back end Developer,2,70000
2329642,44,Male,Master's Degree,Senior Project Engineer,11,170000
2329643,37,Male,Master's Degree,Senior Software Engineer,9,150000
2329647,31,Male,Master's Degree,Senior Project Engineer,6,125000
2329649,27,Female,Master's Degree,Back end Developer,2,70000
2329650,38,Male,Master's Degree,Senior Software Engineer,10,155000
2329654,44,Male,Master's Degree,Senior Project Engineer,11,170000
2329656,37,Male,Master's Degree,Senior Software Engineer,9,150000
2329658,27,Female,Master's Degree,Back end Developer,2,70000
2329660,31,Male,Master's Degree,Senior Project Engineer,7,135000
2329663,38,Male,Master's Degree,Senior Software Engineer,10,155000
2329664,44,Male,Master's Degree,Senior Project Engineer,11,170000
2329668,31,Male,Master's Degree,Senior Project Engineer,6,125000
2329670,37,Male,Master's Degree,Senior Software Engineer,9,150000
2329672,27,Female,Master's Degree,Back end Developer,2,70000
2329674,43,Female,Master's Degree,Senior Software Engineer,12,170000
2329677,32,Male,Master's Degree,Full Stack Engineer,7,135000
2329687,36,Male,Master's Degree,Senior Software Engineer,8,140000
2329688,33,Male,Master's Degree,Full Stack Engineer,6,130000
2329689,27,Female,Master's Degree,Back end Developer,2,70000
2329690,44,Male,Master's Degree,Senior Project Engineer,11,170000
2329691,31,Male,Master's Degree,Senior Project Engineer,6,125000
2329692,38,Male,Master's Degree,Senior Software Engineer,10,155000
2329695,31,Male,Master's Degree,Senior Software Engineer,7,140000
2329696,32,Male,Master's Degree,Back end Developer,6,130000
2329697,38,Female,Master's Degree,Back end Developer,10,155000
2329702,27,Female,Master's Degree,Full Stack Engineer,3,100000
2329705,31,Male,Master's Degree,Senior Project Engineer,7,135000
2329713,31,Male,Master's Degree,Full Stack Engineer,7,140000
2329715,27,Female,Master's Degree,Back end Developer,2,70000
2329718,31,Male,Master's Degree,Senior Project Engineer,6,125000
2329720,36,Male,Master's Degree,Senior Software Engineer,8,140000
2329724,44,Male,Master's Degree,Senior Project Engineer,11,170000
2329727,32,Male,Master's Degree,Back end Developer,6,130000
2329728,38,Male,Master's Degree,Senior Software Engineer,10,155000
2329732,31,Male,Master's Degree,Senior Project Engineer,7,135000
2329735,27,Female,Master's Degree,Back end Developer,2,70000
2329737,44,Male,Master's Degree,Senior Project Engineer,11,170000
2329738,37,Male,Master's Degree,Senior Software Engineer,9,150000
2329742,31,Male,Master's Degree,Senior Project Engineer,6,125000
2329747,38,Male,Master's Degree,Senior Software Engineer,10,155000
2329750,31,Male,Master's Degree,Full Stack Engineer,7,140000
2329752,36,Male,Master's Degree,Senior Software Engineer,8,140000
2329753,27,Female,Master's Degree,Back end Developer,2,70000
2329756,31,Male,Master's Degree,Senior Project Engineer,7,135000
2329761,27,Female,Master's Degree,Full Stack Engineer,3,100000
2329764,31,Male,Master's Degree,Senior Project Engineer,6,125000
2329766,36,Male,Master's Degree,Senior Software Engineer,8,140000
2329770,44,Male,Master's Degree,Senior Project Engineer,11,170000
2329773,32,Male,Master's Degree,Back end Developer,6,130000
2329774,38,Male,Master's Degree,Senior Software Engineer,10,155000
2329778,31,Male,Master's Degree,Senior Project Engineer,7,135000
2329781,27,Female,Master's Degree,Back end Developer,2,70000
2329783,44,Male,Master's Degree,Senior Project Engineer,11,170000
2329784,37,Male,Master's Degree,Senior Software Engineer,9,150000
2329788,31,Male,Master's Degree,Senior Project Engineer,6,125000
2329793,38,Male,Master's Degree,Senior Software Engineer,10,155000
2329795,29,Female,Master's Degree,Back end Developer,3,90000
2329801,26,Female,Master's Degree,Front end Developer,1,55000
2329804,30,Male,Master's Degree,Full Stack Engineer,5,105000
2329805,39,Female,Master's Degree,Senior Software Engineer,11,160000
2329813,29,Female,Master's Degree,Back end Developer,3,90000
2329817,30,Male,Master's Degree,Full Stack Engineer,5,105000
2329820,26,Female,Master's Degree,Front end Developer,1,55000
2329823,30,Male,Master's Degree,Full Stack Engineer,5,105000
2329824,39,Female,Master's Degree,Senior Software Engineer,11,160000
2329832,29,Female,Master's Degree,Back end Developer,3,90000
2329836,30,Male,Master's Degree,Full Stack Engineer,5,105000
2329839,26,Female,Master's Degree,Front end Developer,1,55000
2329842,30,Male,Master's Degree,Full Stack Engineer,5,105000
2329843,39,Female,Master's Degree,Senior Software Engineer,11,160000
2329851,29,Female,Master's Degree,Back end Developer,3,90000
2329855,30,Male,Master's Degree,Full Stack Engineer,5,105000
2329858,26,Female,Master's Degree,Front end Developer,1,55000
2329861,30,Male,Master's Degree,Full Stack Engineer,5,105000
2329862,39,Female,Master's Degree,Senior Software Engineer,11,160000
2329870,29,Female,Master's Degree,Back end Developer,3,90000
2329874,30,Male,Master's Degree,Full Stack Engineer,5,105000
2329877,26,Female,Master's Degree,Front end Developer,1,55000
2329880,30,Male,Master's Degree,Full Stack Engineer,5,105000
2329881,39,Female,Master's Degree,Senior Software Engineer,11,160000
2329889,29,Female,Master's Degree,Back end Developer,3,90000
2329893,30,Male,Master's Degree,Full Stack Engineer,5,105000
2329896,26,Female,Master's Degree,Front end Developer,1,55000
2329899,30,Male,Master's Degree,Full Stack Engineer,5,105000
2329900,39,Female,Master's Degree,Senior Software Engineer,11,160000
2329908,29,Female,Master's Degree,Back end Developer,3,90000
2329912,30,Male,Master's Degree,Full Stack Engineer,5,105000
2329916,42,Female,Master's Degree,Software Engineer Manager,13,170000
2329919,34,Female,Master's Degree,Full Stack Engineer,7,130000
2329923,36,Male,Master's Degree,Back end Developer,8,140000
2329926,30,Female,Master's Degree,Front end Developer,4,90000
2329929,41,Male,Master's Degree,Software Engineer Manager,13,170000
2329933,39,Female,Master's Degree,Software Engineer Manager,12,160000
2329940,36,Male,Master's Degree,Back end Developer,9,150000
2329944,39,Female,Master's Degree,Software Engineer Manager,12,160000
2329951,36,Male,Master's Degree,Back end Developer,9,150000
2329955,39,Female,Master's Degree,Software Engineer Manager,12,160000
2329962,36,Male,Master's Degree,Back end Developer,9,150000
2329966,39,Female,Master's Degree,Software Engineer Manager,12,160000
2329973,36,Male,Master's Degree,Back end Developer,9,150000
2329977,39,Female,Master's Degree,Software Engineer Manager,12,160000
2329984,36,Male,Master's Degree,Back end Developer,9,150000
2329988,39,Female,Master's Degree,Software Engineer Manager,12,160000
2329995,36,Male,Master's Degree,Back end Developer,9,150000
2329999,39,Female,Master's Degree,Software Engineer Manager,12,160000
2330006,36,Male,Master's Degree,Back end Developer,9,150000
2330010,39,Female,Master's Degree,Software Engineer Manager,12,160000
2330017,36,Male,Master's Degree,Back end Developer,9,150000
2330021,39,Female,Master's Degree,Software Engineer Manager,12,160000
2330028,36,Male,Master's Degree,Back end Developer,9,150000
2330032,39,Female,Master's Degree,Software Engineer Manager,12,160000
2330037,40,Female,Master's Degree,Software Engineer Manager,12,160000
2330040,33,Female,Master's Degree,Full Stack Engineer,6,115000
2330044,35,Male,Master's Degree,Back end Developer,8,140000
2330047,31,Female,Master's Degree,Front end Developer,5,105000
2330050,42,Male,Master's Degree,Software Engineer Manager,13,170000
2330054,39,Female,Master's Degree,Software Engineer Manager,12,160000
2330057,32,Female,Master's Degree,Full Stack Engineer,6,115000
2330061,34,Male,Master's Degree,Back end Developer,8,140000
2330064,30,Female,Master's Degree,Front end Developer,5,105000
2330067,42,Male,Master's Degree,Software Engineer Manager,13,170000
2330071,39,Female,Master's Degree,Software Engineer Manager,12,160000
2330074,32,Female,Master's Degree,Full Stack Engineer,6,115000
2330078,34,Male,Master's Degree,Back end Developer,8,140000
2330081,30,Female,Master's Degree,Front end Developer,5,105000
